,year,driverId,constructorId,raceId,resultId,grid,positionOrder,laps,time,milliseconds,rank,fastestLapTime,avLapTimeMill,status,status_short,weather_main,circuitId,AvTeamLapTimeMill,res_q,q1Mill,q2Mill,q3Mill,debut_raceId,is_debut,avPosTeam,overCir,overYear
14428,1976,223,6,568,13959,4,17,36,\N,\N,\N,\N,,Oil pressure,technical,dry,38,,,,,,647,False,7.966666666666667,8.240641711229946,8.426267281105991
14429,1976,224,56,568,13948,21,6,74,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,38,,,,,,649,False,17.6,8.240641711229946,8.426267281105991
14430,1976,229,64,568,13949,23,7,73,\N,\N,\N,\N,,+3 Laps,manylaps,dry,38,,,,,,586,False,18.869565217391305,8.240641711229946,8.426267281105991
14431,1976,230,37,568,13962,10,20,22,\N,\N,\N,\N,,Accident,collision,dry,38,,,,,,592,False,16.054545454545455,8.240641711229946,8.426267281105991
14432,1976,231,1,568,13952,2,10,76,\N,\N,\N,\N,,Disqualified,rules,dry,38,,,,,,610,False,8.6875,8.240641711229946,8.426267281105991
14433,1976,232,37,568,13958,9,16,39,\N,\N,\N,\N,,Engine,technical,dry,38,,,,,,626,False,16.054545454545455,8.240641711229946,8.426267281105991
14434,1976,233,37,568,13967,17,25,0,\N,\N,\N,\N,,Accident,collision,dry,38,,,,,,590,False,16.054545454545455,8.240641711229946,8.426267281105991
14435,1976,235,59,568,13969,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,38,,,,,,685,False,18.2,8.240641711229946,8.426267281105991
14436,1976,238,37,568,13954,7,12,60,\N,\N,\N,\N,,Fuel system,technical,dry,38,,,,,,645,False,16.054545454545455,8.240641711229946,8.426267281105991
14437,1976,239,63,568,13955,18,13,55,\N,\N,\N,\N,,Gearbox,technical,dry,38,,,,,,587,False,15.289473684210526,8.240641711229946,8.426267281105991
14438,1976,242,63,568,13970,0,28,0,\N,\N,\N,\N,,Did not qualify,out,dry,38,,,,,,568,True,15.289473684210526,8.240641711229946,8.426267281105991
14439,1976,250,204,568,13950,16,8,73,\N,\N,\N,\N,,+3 Laps,manylaps,dry,38,,,,,,621,False,15.242424242424242,8.240641711229946,8.426267281105991
14440,1976,252,58,568,13946,20,4,75,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,38,,,,,,594,False,11.696969696969697,8.240641711229946,8.426267281105991
14441,1976,255,32,568,13953,14,11,67,\N,\N,\N,\N,,Engine,technical,dry,38,,,,,,561,False,14.709677419354838,8.240641711229946,8.426267281105991
14442,1976,265,64,568,13968,25,26,0,\N,\N,\N,\N,,Accident,collision,dry,38,,,,,,590,False,18.869565217391305,8.240641711229946,8.426267281105991
14443,1976,275,182,568,13972,0,30,0,\N,\N,\N,\N,,Did not qualify,out,dry,38,,,,,,599,False,22.846153846153847,8.240641711229946,8.426267281105991
14444,1976,276,182,568,13961,22,19,24,\N,\N,\N,\N,,Gearbox,technical,dry,38,,,,,,578,False,22.846153846153847,8.240641711229946,8.426267281105991
14445,1976,278,57,568,13964,6,22,8,\N,\N,\N,\N,,Water leak,technical,dry,38,,,,,,719,False,14.857142857142858,8.240641711229946,8.426267281105991
14446,1976,280,63,568,13963,26,21,16,\N,\N,\N,\N,,Fuel system,technical,dry,38,,,,,,676,False,15.289473684210526,8.240641711229946,8.426267281105991
14447,1976,283,58,568,13971,0,29,0,\N,\N,\N,\N,,Did not qualify,out,dry,38,,,,,,599,False,11.696969696969697,8.240641711229946,8.426267281105991
14448,1976,172,27,569,13994,6,22,0,\N,\N,\N,\N,,Gearbox,technical,changing,20,,,,,,600,False,12.0625,6.670081967213115,8.426267281105991
14449,1976,178,63,569,13982,14,10,14,+3:47.3,6330000,\N,\N,,Finished,finished,changing,20,,,,,,579,False,15.289473684210526,6.670081967213115,8.426267281105991
14450,1976,182,6,569,13996,2,24,0,\N,\N,\N,\N,,Accident,collision,changing,20,,,,,,639,False,7.966666666666667,6.670081967213115,8.426267281105991
14451,1976,187,67,569,13979,19,7,14,+2:33.9,6256600,\N,\N,,Finished,finished,changing,20,,,,,,613,False,11.176470588235293,6.670081967213115,8.426267281105991
14452,1976,197,58,569,13983,23,11,14,+4:51.7,6394400,\N,\N,,Finished,finished,changing,20,,,,,,640,False,11.696969696969697,6.670081967213115,8.426267281105991
14453,1976,199,204,569,13991,10,19,0,\N,\N,\N,\N,,Fuel system,technical,changing,20,,,,,,620,False,15.242424242424242,6.670081967213115,8.426267281105991
14454,1976,200,1,569,13975,9,3,14,+52.4,6155100,\N,\N,,Finished,finished,changing,20,,,,,,613,False,8.6875,6.670081967213115,8.426267281105991
14455,1976,207,32,569,13984,12,12,14,+4:58.1,6400800,\N,\N,,Finished,finished,changing,20,,,,,,677,False,14.709677419354838,6.670081967213115,8.426267281105991
14456,1976,221,25,569,13990,3,18,0,\N,\N,\N,\N,,Accident,collision,changing,20,,,,,,625,False,11.21951219512195,6.670081967213115,8.426267281105991
14457,1976,222,25,569,13974,8,2,14,+27.7,6130400,\N,\N,,Finished,finished,changing,20,,,,,,631,False,11.21951219512195,6.670081967213115,8.426267281105991
14458,1976,223,6,569,13981,5,9,14,+3:46.0,6328700,\N,\N,,Finished,finished,changing,20,,,,,,647,False,7.966666666666667,6.670081967213115,8.426267281105991
14459,1976,224,56,569,13985,20,13,14,+5:25.2,6427900,\N,\N,,Finished,finished,changing,20,,,,,,649,False,17.6,6.670081967213115,8.426267281105991
14460,1976,229,64,569,13998,22,26,0,\N,\N,\N,\N,,Accident,collision,changing,20,,,,,,586,False,18.869565217391305,6.670081967213115,8.426267281105991
14461,1976,230,37,569,13989,13,17,1,\N,\N,\N,\N,,Accident,collision,changing,20,,,,,,592,False,16.054545454545455,6.670081967213115,8.426267281105991
14462,1976,231,1,569,13973,1,1,14,1:41:42.7,6102700,\N,\N,,Finished,finished,changing,20,,,,,,610,False,8.6875,6.670081967213115,8.426267281105991
14463,1976,232,59,569,13988,21,16,3,\N,\N,\N,\N,,Brakes,technical,changing,20,,,,,,626,False,18.2,6.670081967213115,8.426267281105991
14464,1976,233,37,569,13993,4,21,0,\N,\N,\N,\N,,Clutch,technical,changing,20,,,,,,590,False,16.054545454545455,6.670081967213115,8.426267281105991
14465,1976,238,37,569,13992,11,20,0,\N,\N,\N,\N,,Accident,collision,changing,20,,,,,,645,False,16.054545454545455,6.670081967213115,8.426267281105991
14466,1976,239,63,569,13997,24,25,0,\N,\N,\N,\N,,Accident,collision,changing,20,,,,,,587,False,15.289473684210526,6.670081967213115,8.426267281105991
14467,1976,243,204,569,13978,15,6,14,+2:30.3,6253000,\N,\N,,Finished,finished,changing,20,,,,,,643,False,15.242424242424242,6.670081967213115,8.426267281105991
14468,1976,250,204,569,13976,7,4,14,+54.2,6156900,\N,\N,,Finished,finished,changing,20,,,,,,621,False,15.242424242424242,6.670081967213115,8.426267281105991
14469,1976,252,58,569,13980,18,8,14,+2:48.2,6270900,\N,\N,,Finished,finished,changing,20,,,,,,594,False,11.696969696969697,6.670081967213115,8.426267281105991
14470,1976,255,32,569,13977,16,5,14,+1:57.3,6220000,\N,\N,,Finished,finished,changing,20,,,,,,561,False,14.709677419354838,6.670081967213115,8.426267281105991
14471,1976,265,64,569,13987,25,15,13,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,20,,,,,,590,False,18.869565217391305,6.670081967213115,8.426267281105991
14472,1976,275,182,569,13999,0,27,0,\N,\N,\N,\N,,Did not qualify,out,changing,20,,,,,,599,False,22.846153846153847,6.670081967213115,8.426267281105991
14473,1976,278,57,569,13995,17,23,0,\N,\N,\N,\N,,Retired,technical,changing,20,,,,,,719,False,14.857142857142858,6.670081967213115,8.426267281105991
14474,1976,280,63,569,14000,0,28,0,\N,\N,\N,\N,,Did not qualify,out,changing,20,,,,,,676,False,15.289473684210526,6.670081967213115,8.426267281105991
14475,1976,284,25,569,13986,26,14,13,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,20,,,,,,569,True,11.21951219512195,6.670081967213115,8.426267281105991
14476,1976,172,27,570,14002,5,2,54,+10.79,5418650,\N,\N,,Finished,finished,,70,,,,,,600,False,12.0625,6.968641114982578,8.426267281105991
14477,1976,178,63,570,14019,15,19,30,\N,\N,\N,\N,,Accident,collision,,70,,,,,,579,False,15.289473684210526,6.968641114982578,8.426267281105991
14478,1976,187,67,570,14001,2,1,54,1:30:07.86,5407860,\N,\N,,Finished,finished,,70,,,,,,613,False,11.176470588235293,6.968641114982578,8.426267281105991
14479,1976,197,58,570,14018,8,18,40,\N,\N,\N,\N,,Fuel pump,technical,,70,,,,,,640,False,11.696969696969697,6.968641114982578,8.426267281105991
14480,1976,199,204,570,14025,14,25,0,\N,\N,\N,\N,,Clutch,technical,,70,,,,,,620,False,15.242424242424242,6.968641114982578,8.426267281105991
14481,1976,200,1,570,14007,12,7,54,+59.45,5467310,\N,\N,,Finished,finished,,70,,,,,,613,False,8.6875,6.968641114982578,8.426267281105991
14482,1976,207,32,570,14005,9,5,54,+21.49,5429350,\N,\N,,Finished,finished,,70,,,,,,677,False,14.709677419354838,6.968641114982578,8.426267281105991
14483,1976,221,25,570,14021,13,21,24,\N,\N,\N,\N,,Suspension,technical,,70,,,,,,625,False,11.21951219512195,6.968641114982578,8.426267281105991
14484,1976,222,25,570,14024,10,24,14,\N,\N,\N,\N,,Suspension,technical,,70,,,,,,631,False,11.21951219512195,6.968641114982578,8.426267281105991
14485,1976,224,56,570,14016,17,16,43,\N,\N,\N,\N,,Accident,collision,,70,,,,,,649,False,17.6,6.968641114982578,8.426267281105991
14486,1976,229,64,570,14008,20,8,53,\N,\N,\N,\N,,+1 Lap,+1 Lap,,70,,,,,,586,False,18.869565217391305,6.968641114982578,8.426267281105991
14487,1976,230,37,570,14015,7,15,43,\N,\N,\N,\N,,Accident,collision,,70,,,,,,592,False,16.054545454545455,6.968641114982578,8.426267281105991
14488,1976,231,1,570,14004,1,4,54,+12.44,5420300,\N,\N,,Finished,finished,,70,,,,,,610,False,8.6875,6.968641114982578,8.426267281105991
14489,1976,232,59,570,14022,21,22,17,\N,\N,\N,\N,,Accident,collision,,70,,,,,,626,False,18.2,6.968641114982578,8.426267281105991
14490,1976,233,37,570,14020,11,20,26,\N,\N,\N,\N,,Fuel system,technical,,70,,,,,,590,False,16.054545454545455,6.968641114982578,8.426267281105991
14491,1976,238,37,570,14006,3,6,54,+34.34,5442200,\N,\N,,Finished,finished,,70,,,,,,645,False,16.054545454545455,6.968641114982578,8.426267281105991
14492,1976,239,63,570,14010,16,10,51,\N,\N,\N,\N,,Accident,collision,,70,,,,,,587,False,15.289473684210526,6.968641114982578,8.426267281105991
14493,1976,246,57,570,14013,19,13,47,\N,\N,\N,\N,,Throttle,technical,,70,,,,,,570,True,14.857142857142858,6.968641114982578,8.426267281105991
14494,1976,250,204,570,14017,18,17,40,\N,\N,\N,\N,,Accident,collision,,70,,,,,,621,False,15.242424242424242,6.968641114982578,8.426267281105991
14495,1976,252,58,570,14023,6,23,14,\N,\N,\N,\N,,Brakes,technical,,70,,,,,,594,False,11.696969696969697,6.968641114982578,8.426267281105991
14496,1976,255,32,570,14003,4,3,54,+11.98,5419840,\N,\N,,Finished,finished,,70,,,,,,561,False,14.709677419354838,6.968641114982578,8.426267281105991
14497,1976,271,182,570,14014,25,14,44,\N,\N,\N,\N,,Not classified,technical,,70,,,,,,563,False,22.846153846153847,6.968641114982578,8.426267281105991
14498,1976,275,182,570,14012,24,12,50,\N,\N,\N,\N,,+4 Laps,manylaps,,70,,,,,,599,False,22.846153846153847,6.968641114982578,8.426267281105991
14499,1976,280,63,570,14009,22,9,52,\N,\N,\N,\N,,+2 Laps,+2 Laps,,70,,,,,,676,False,15.289473684210526,6.968641114982578,8.426267281105991
14500,1976,284,25,570,14011,23,11,51,\N,\N,\N,\N,,+3 Laps,manylaps,,70,,,,,,569,False,11.21951219512195,6.968641114982578,8.426267281105991
14501,1976,172,27,571,14041,10,16,53,\N,\N,\N,\N,,Oil leak,technical,dry,39,,,,,,600,False,12.0625,7.1499312242090785,8.426267281105991
14502,1976,178,63,571,14033,16,8,74,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,39,,,,,,579,False,15.289473684210526,7.1499312242090785,8.426267281105991
14503,1976,187,67,571,14044,4,19,47,\N,\N,\N,\N,,Gearbox,technical,dry,39,,,,,,613,False,11.176470588235293,7.1499312242090785,8.426267281105991
14504,1976,197,58,571,14035,20,10,74,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,39,,,,,,640,False,11.696969696969697,7.1499312242090785,8.426267281105991
14505,1976,199,204,571,14047,12,22,11,\N,\N,\N,\N,,Clutch,technical,dry,39,,,,,,620,False,15.242424242424242,7.1499312242090785,8.426267281105991
14506,1976,200,1,571,14034,15,9,74,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,39,,,,,,613,False,8.6875,7.1499312242090785,8.426267281105991
14507,1976,207,32,571,14028,6,3,75,+2.09,6294180,\N,\N,,Finished,finished,dry,39,,,,,,677,False,14.709677419354838,7.1499312242090785,8.426267281105991
14508,1976,221,25,571,14032,14,7,75,+56.28,6348370,\N,\N,,Finished,finished,dry,39,,,,,,625,False,11.21951219512195,7.1499312242090785,8.426267281105991
14509,1976,222,25,571,14030,8,5,75,+22.46,6314550,\N,\N,,Finished,finished,dry,39,,,,,,631,False,11.21951219512195,7.1499312242090785,8.426267281105991
14510,1976,223,6,571,14027,5,2,75,+0.92,6293010,\N,\N,,Finished,finished,dry,39,,,,,,647,False,7.966666666666667,7.1499312242090785,8.426267281105991
14511,1976,224,56,571,14046,17,21,40,\N,\N,\N,\N,,Electrical,technical,dry,39,,,,,,649,False,17.6,7.1499312242090785,8.426267281105991
14512,1976,229,64,571,14043,24,18,49,\N,\N,\N,\N,,Spun off,collision,dry,39,,,,,,586,False,18.869565217391305,7.1499312242090785,8.426267281105991
14513,1976,230,37,571,14031,7,6,75,+45.03,6337120,\N,\N,,Finished,finished,dry,39,,,,,,592,False,16.054545454545455,7.1499312242090785,8.426267281105991
14514,1976,231,1,571,14026,2,1,75,1:44:52.09,6292090,\N,\N,,Finished,finished,dry,39,,,,,,610,False,8.6875,7.1499312242090785,8.426267281105991
14515,1976,232,59,571,14051,23,26,5,\N,\N,\N,\N,,Accident,collision,dry,39,,,,,,626,False,18.2,7.1499312242090785,8.426267281105991
14516,1976,233,37,571,14049,26,24,9,\N,\N,\N,\N,,Engine,technical,dry,39,,,,,,590,False,16.054545454545455,7.1499312242090785,8.426267281105991
14517,1976,235,57,571,14038,11,13,66,\N,\N,\N,\N,,Electrical,technical,dry,39,,,,,,685,False,14.857142857142858,7.1499312242090785,8.426267281105991
14518,1976,238,37,571,14042,1,17,52,\N,\N,\N,\N,,Oil pressure,technical,dry,39,,,,,,645,False,16.054545454545455,7.1499312242090785,8.426267281105991
14519,1976,243,64,571,14037,25,12,72,\N,\N,\N,\N,,+3 Laps,manylaps,dry,39,,,,,,643,False,18.869565217391305,7.1499312242090785,8.426267281105991
14520,1976,250,204,571,14040,9,15,53,\N,\N,\N,\N,,Oil leak,technical,dry,39,,,,,,621,False,15.242424242424242,7.1499312242090785,8.426267281105991
14521,1976,252,58,571,14029,3,4,75,+6.94,6299030,\N,\N,,Finished,finished,dry,39,,,,,,594,False,11.696969696969697,7.1499312242090785,8.426267281105991
14522,1976,255,32,571,14048,13,23,10,\N,\N,\N,\N,,Accident,collision,dry,39,,,,,,561,False,14.709677419354838,7.1499312242090785,8.426267281105991
14523,1976,256,70,571,14045,19,20,44,\N,\N,\N,\N,,Accident,collision,dry,39,,,,,,600,False,18.166666666666668,7.1499312242090785,8.426267281105991
14524,1976,257,67,571,14039,21,14,63,\N,\N,\N,\N,,Halfshaft,technical,dry,39,,,,,,571,True,11.176470588235293,7.1499312242090785,8.426267281105991
14525,1976,260,63,571,14050,18,25,9,\N,\N,\N,\N,,Engine,technical,dry,39,,,,,,571,True,15.289473684210526,7.1499312242090785,8.426267281105991
14526,1976,280,63,571,14036,22,11,74,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,39,,,,,,676,False,15.289473684210526,7.1499312242090785,8.426267281105991
14527,1976,284,25,571,14052,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,39,,,,,,569,False,11.21951219512195,7.1499312242090785,8.426267281105991
14528,1976,172,27,572,14055,1,3,52,+3.0,5438600,\N,\N,,Finished,finished,,14,,,,,,600,False,12.0625,7.775055679287306,8.426267281105991
14529,1976,178,63,572,14064,18,12,51,\N,\N,\N,\N,,+1 Lap,+1 Lap,,14,,,,,,579,False,15.289473684210526,7.775055679287306,8.426267281105991
14530,1976,182,6,572,14056,5,4,52,+19.4,5455000,\N,\N,,Finished,finished,,14,,,,,,639,False,7.966666666666667,7.775055679287306,8.426267281105991
14531,1976,187,67,572,14063,26,11,52,+1:42.2,5537800,\N,\N,,Finished,finished,,14,,,,,,613,False,11.176470588235293,7.775055679287306,8.426267281105991
14532,1976,197,58,572,14071,17,19,47,\N,\N,\N,\N,,+5 Laps,manylaps,,14,,,,,,640,False,11.696969696969697,7.775055679287306,8.426267281105991
14533,1976,199,6,572,14061,7,9,52,+57.5,5493100,\N,\N,,Finished,finished,,14,,,,,,620,False,7.966666666666667,7.775055679287306,8.426267281105991
14534,1976,200,1,572,14078,25,26,2,\N,\N,\N,\N,,Ignition,technical,,14,,,,,,613,False,8.6875,7.775055679287306,8.426267281105991
14535,1976,207,32,572,14074,14,22,23,\N,\N,\N,\N,,Accident,collision,,14,,,,,,677,False,14.709677419354838,7.775055679287306,8.426267281105991
14536,1976,221,25,572,14058,4,6,52,+35.7,5471300,\N,\N,,Finished,finished,,14,,,,,,625,False,11.21951219512195,7.775055679287306,8.426267281105991
14537,1976,222,25,572,14057,2,5,52,+19.5,5455100,\N,\N,,Finished,finished,,14,,,,,,631,False,11.21951219512195,7.775055679287306,8.426267281105991
14538,1976,223,6,572,14054,9,2,52,+2.3,5437900,\N,\N,,Finished,finished,,14,,,,,,647,False,7.966666666666667,7.775055679287306,8.426267281105991
14539,1976,224,56,572,14067,20,15,50,\N,\N,\N,\N,,+2 Laps,+2 Laps,,14,,,,,,649,False,17.6,7.775055679287306,8.426267281105991
14540,1976,229,64,572,14068,19,16,49,\N,\N,\N,\N,,Halfshaft,technical,,14,,,,,,586,False,18.869565217391305,7.775055679287306,8.426267281105991
14541,1976,230,37,572,14059,16,7,52,+43.9,5479500,\N,\N,,Finished,finished,,14,,,,,,592,False,16.054545454545455,7.775055679287306,8.426267281105991
14542,1976,231,1,572,14075,24,23,11,\N,\N,\N,\N,,Spun off,collision,,14,,,,,,610,False,8.6875,7.775055679287306,8.426267281105991
14543,1976,232,59,572,14080,0,28,0,\N,\N,\N,\N,,Withdrew,out,,14,,,,,,626,False,18.2,7.775055679287306,8.426267281105991
14544,1976,233,37,572,14073,6,21,23,\N,\N,\N,\N,,Accident,collision,,14,,,,,,590,False,16.054545454545455,7.775055679287306,8.426267281105991
14545,1976,235,57,572,14062,10,10,52,+1:12.4,5508000,\N,\N,,Finished,finished,,14,,,,,,685,False,14.857142857142858,7.775055679287306,8.426267281105991
14546,1976,238,37,572,14053,8,1,52,1:30:35.6,5435600,\N,\N,,Finished,finished,,14,,,,,,645,False,16.054545454545455,7.775055679287306,8.426267281105991
14547,1976,239,63,572,14066,24,14,50,\N,\N,\N,\N,,+2 Laps,+2 Laps,,14,,,,,,587,False,15.289473684210526,7.775055679287306,8.426267281105991
14548,1976,243,204,572,14072,11,20,41,\N,\N,\N,\N,,Fuel system,technical,,14,,,,,,643,False,15.242424242424242,7.775055679287306,8.426267281105991
14549,1976,250,204,572,14077,3,25,4,\N,\N,\N,\N,,Engine,technical,,14,,,,,,621,False,15.242424242424242,7.775055679287306,8.426267281105991
14550,1976,252,58,572,14060,15,8,52,+52.9,5488500,\N,\N,,Finished,finished,,14,,,,,,594,False,11.696969696969697,7.775055679287306,8.426267281105991
14551,1976,255,32,572,14065,12,13,51,\N,\N,\N,\N,,+1 Lap,+1 Lap,,14,,,,,,561,False,14.709677419354838,7.775055679287306,8.426267281105991
14552,1976,256,70,572,14076,13,24,8,\N,\N,\N,\N,,Engine,technical,,14,,,,,,600,False,18.166666666666668,7.775055679287306,8.426267281105991
14553,1976,265,64,572,14079,0,27,0,\N,\N,\N,\N,,Withdrew,out,,14,,,,,,590,False,18.869565217391305,7.775055679287306,8.426267281105991
14554,1976,280,63,572,14069,22,17,49,\N,\N,\N,\N,,+3 Laps,manylaps,,14,,,,,,676,False,15.289473684210526,7.775055679287306,8.426267281105991
14555,1976,284,25,572,14070,21,18,49,\N,\N,\N,\N,,+3 Laps,manylaps,,14,,,,,,569,False,11.21951219512195,7.775055679287306,8.426267281105991
14556,1976,285,25,572,14081,0,29,0,\N,\N,\N,\N,,Withdrew,out,,14,,,,,,572,True,11.21951219512195,7.775055679287306,8.426267281105991
14557,1976,172,27,573,14102,9,21,43,\N,\N,\N,\N,,Oil pressure,technical,dry,48,,,,,,600,False,12.0625,6.904040404040404,8.426267281105991
14558,1976,178,63,573,14097,20,16,78,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,48,,,,,,579,False,15.289473684210526,6.904040404040404,8.426267281105991
14559,1976,182,6,573,14089,6,8,80,+1:12.957,6082583,\N,\N,,Finished,finished,dry,48,,,,,,639,False,7.966666666666667,6.904040404040404,8.426267281105991
14560,1976,187,67,573,14091,14,10,79,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,48,,,,,,613,False,11.176470588235293,6.904040404040404,8.426267281105991
14561,1976,197,58,573,14099,18,18,77,\N,\N,\N,\N,,+3 Laps,manylaps,dry,48,,,,,,640,False,11.696969696969697,6.904040404040404,8.426267281105991
14562,1976,200,1,573,14086,11,5,80,+41.811,6051437,\N,\N,,Finished,finished,dry,48,,,,,,613,False,8.6875,6.904040404040404,8.426267281105991
14563,1976,207,32,573,14084,5,3,80,+10.366,6019992,\N,\N,,Finished,finished,dry,48,,,,,,677,False,14.709677419354838,6.904040404040404,8.426267281105991
14564,1976,221,25,573,14083,4,2,80,+6.331,6015957,\N,\N,,Finished,finished,dry,48,,,,,,625,False,11.21951219512195,6.904040404040404,8.426267281105991
14565,1976,222,25,573,14085,7,4,80,+19.745,6029371,\N,\N,,Finished,finished,dry,48,,,,,,631,False,11.21951219512195,6.904040404040404,8.426267281105991
14566,1976,223,6,573,14087,12,6,80,+46.256,6055882,\N,\N,,Finished,finished,dry,48,,,,,,647,False,7.966666666666667,6.904040404040404,8.426267281105991
14567,1976,224,56,573,14103,17,22,41,\N,\N,\N,\N,,Exhaust,physical,dry,48,,,,,,649,False,17.6,6.904040404040404,8.426267281105991
14568,1976,229,64,573,14106,0,25,0,\N,\N,\N,\N,,Accident,collision,dry,48,,,,,,586,False,18.869565217391305,6.904040404040404,8.426267281105991
14569,1976,230,37,573,14095,3,14,79,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,48,,,,,,592,False,16.054545454545455,6.904040404040404,8.426267281105991
14570,1976,231,1,573,14082,1,1,80,1:40:09.626,6009626,\N,\N,,Finished,finished,dry,48,,,,,,610,False,8.6875,6.904040404040404,8.426267281105991
14571,1976,232,59,573,14105,24,24,11,\N,\N,\N,\N,,Accident,collision,dry,48,,,,,,626,False,18.2,6.904040404040404,8.426267281105991
14572,1976,233,37,573,14104,8,23,36,\N,\N,\N,\N,,Handling,technical,dry,48,,,,,,590,False,16.054545454545455,6.904040404040404,8.426267281105991
14573,1976,235,57,573,14094,16,13,79,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,48,,,,,,685,False,14.857142857142858,6.904040404040404,8.426267281105991
14574,1976,238,37,573,14090,2,9,79,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,48,,,,,,645,False,16.054545454545455,6.904040404040404,8.426267281105991
14575,1976,239,63,573,14096,22,15,78,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,48,,,,,,587,False,15.289473684210526,6.904040404040404,8.426267281105991
14576,1976,250,204,573,14088,10,7,80,+46.472,6056098,\N,\N,,Finished,finished,dry,48,,,,,,621,False,15.242424242424242,6.904040404040404,8.426267281105991
14577,1976,252,58,573,14092,13,11,79,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,48,,,,,,594,False,11.696969696969697,6.904040404040404,8.426267281105991
14578,1976,255,32,573,14093,15,12,79,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,48,,,,,,561,False,14.709677419354838,6.904040404040404,8.426267281105991
14579,1976,256,204,573,14098,19,17,78,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,48,,,,,,600,False,15.242424242424242,6.904040404040404,8.426267281105991
14580,1976,265,64,573,14101,23,20,75,\N,\N,\N,\N,,+5 Laps,manylaps,dry,48,,,,,,590,False,18.869565217391305,6.904040404040404,8.426267281105991
14581,1976,278,59,573,14107,0,26,0,\N,\N,\N,\N,,Accident,collision,dry,48,,,,,,719,False,18.2,6.904040404040404,8.426267281105991
14582,1976,280,63,573,14100,21,19,77,\N,\N,\N,\N,,+3 Laps,manylaps,dry,48,,,,,,676,False,15.289473684210526,6.904040404040404,8.426267281105991
14583,1976,285,25,573,14108,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,48,,,,,,572,False,11.21951219512195,6.904040404040404,8.426267281105991
14584,1976,172,27,574,14126,4,18,34,\N,\N,\N,\N,,Tyre,random,dry,46,,,,,,600,False,12.0625,7.453608247422681,8.426267281105991
14585,1976,178,63,574,14116,18,8,58,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,46,,,,,,579,False,15.289473684210526,7.453608247422681,8.426267281105991
14586,1976,182,6,574,14111,5,3,59,+1:02.324,6223066,\N,\N,,Finished,finished,dry,46,,,,,,639,False,7.966666666666667,7.453608247422681,8.426267281105991
14587,1976,187,67,574,14114,8,6,59,+1:08.190,6228932,\N,\N,,Finished,finished,dry,46,,,,,,613,False,11.176470588235293,7.453608247422681,8.426267281105991
14588,1976,197,58,574,14118,16,10,57,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,46,,,,,,640,False,11.696969696969697,7.453608247422681,8.426267281105991
14589,1976,200,1,574,14112,17,4,59,+1:02.458,6223200,\N,\N,,Finished,finished,dry,46,,,,,,613,False,8.6875,7.453608247422681,8.426267281105991
14590,1976,207,32,574,14129,11,21,23,\N,\N,\N,\N,,Suspension,technical,dry,46,,,,,,677,False,14.709677419354838,7.453608247422681,8.426267281105991
14591,1976,221,25,574,14134,7,26,7,\N,\N,\N,\N,,Fuel pipe,technical,dry,46,,,,,,625,False,11.21951219512195,7.453608247422681,8.426267281105991
14592,1976,222,25,574,14110,2,2,59,+8.030,6168772,\N,\N,,Finished,finished,dry,46,,,,,,631,False,11.21951219512195,7.453608247422681,8.426267281105991
14593,1976,223,6,574,14115,14,7,58,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,46,,,,,,647,False,7.966666666666667,7.453608247422681,8.426267281105991
14594,1976,224,56,574,14117,15,9,57,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,46,,,,,,649,False,17.6,7.453608247422681,8.426267281105991
14595,1976,229,64,574,14121,21,13,54,\N,\N,\N,\N,,+5 Laps,manylaps,dry,46,,,,,,586,False,18.869565217391305,7.453608247422681,8.426267281105991
14596,1976,230,37,574,14125,12,17,34,\N,\N,\N,\N,,Tyre,random,dry,46,,,,,,592,False,16.054545454545455,7.453608247422681,8.426267281105991
14597,1976,231,1,574,14109,1,1,59,1:42:40.742,6160742,\N,\N,,Finished,finished,dry,46,,,,,,610,False,8.6875,7.453608247422681,8.426267281105991
14598,1976,232,59,574,14133,25,25,9,\N,\N,\N,\N,,Accident,collision,dry,46,,,,,,626,False,18.2,7.453608247422681,8.426267281105991
